"STATION","NAME","DATE","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22"
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-01",,"27","16",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-02",,"36","24",,,,,,,,"    1",,,,,,"    1",,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-03",,"39","30",,,,,,,,,,,,,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-04",,"43","26",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-05",,"44","39",,,,,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-06",,"39","31",,,,"    1","    1",,,,,,,"    1",,"    1",,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-07",,"40","32","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-08",,"39","30",,,,,,,,,,,,,,"    1",,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-09",,"33","27",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-10",,"30","24","    1",,,,"    1",,,,,,,"    1",,"    1","    1","    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-11",,"32","26","    1",,,,"    1",,,,,,,"    1","    1","    1","    1",,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-12",,"34","23",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-13",,"41","29",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-14",,"37","18",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-15",,"23","17",,,,,,,,"    1",,,,,,"    1",,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-16",,"18","11",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-17",,"22","8",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-18",,"33","22","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,"    1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-19",,"33","26","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,"    1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-20",,"30","22",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-21",,"28","19",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-22",,"37","22",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-23",,"45","28",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-24",,"47","18",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-25",,"28","15",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-26",,"30","20",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-27",,"31","26",,,,,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-28",,"42","24","    1",,,"    1","    1",,,,,,,"    1",,"    1",,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-29",,"37","27",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-30",,"35","28",,,,,,,,"    1",,,,,,"    1",,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-01-31",,"28","21",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-01",,"53","28",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-02",,"52","33",,,,,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-03",,"37","26","    1",,,,,,,,,,"    1",,,"    1",,"    1",,"    1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-04",,"31","18",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-05",,"24","14",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-06",,"32","17",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-07",,"49","24",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-08",,"59","38",,,,,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-09",,"46","35",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-10",,"50","33",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-11",,"63","38",,,,,"    1",,"    1","    1",,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-12",,"57","44","    1",,,,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-13",,"44","32",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-14",,"41","29",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-15",,"42","30",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-16",,"40","29",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-17",,"41","26",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-18",,"43","32","    1",,,,"    1",,,,,,"    1","    1",,"    1",,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-19",,"50","28","    1",,,,,,,,,,"    1","    1",,"    1",,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-20",,"34","24",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-21",,"42","28",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-22",,"43","32","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-23",,"34","25",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-24",,"37","23",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-25",,"41","26",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-26",,"50","35",,,,,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-27",,"58","40",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-02-28",,"54","32",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-01",,"35","28","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-02",,"28","18","    1","    1",,,,,,"    1","    1",,,,,"    1",,"    1",,"    1"
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-03",,"28","14",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-04",,"35","19",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-05",,"43","28",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-06",,"54","38",,,,,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-07",,"69","46",,,,,,,"    1","    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-08",,"62","44",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-09",,"46","37","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-10",,"46","37",,,,,"    1",,,,,,,"    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-11",,"59","41","    1",,,,"    1",,"    1","    1",,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-12",,"44","32",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-13",,"38","27",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-14",,"50","34",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-15",,"53","42",,,,,,,"    1","    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-16",,"46","38",,,,,,,"    1","    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-17",,"52","36",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-18",,"61","40",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-19",,"50","41","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-20",,"44","33","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-21",,"47","32",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-22",,"53","36",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-23",,"42","30",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-24",,"47","29",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-25",,"52","36",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-26",,"45","40","    1",,,,"    1",,"    1","    1",,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-27",,"63","43","    1",,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-28",,"53","42","    1",,,,"    1",,"    1","    1",,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-29",,"52","42","    1","    1","    1",,"    1",,,,"    1",,,"    1",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-30",,"51","42",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-03-31",,"60","40",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-01",,"50","42","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-02",,"59","42","    1",,,,,,,"    1",,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-03",,"61","44","    1",,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-04",,"55","48",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-05",,"66","45",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-06",,"51","44","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-07",,"50","40",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-08",,"49","37",,,,,,,,,,,,,,"    1",,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-09",,"61","38",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-10",,"58","46","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-11",,"50","43","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-12",,"48","38",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-13",,"57","36",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-14",,"53","43","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-15",,"54","43","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-16",,"62","44",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-17",,"69","44",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-18",,"78","56",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-19",,"61","47",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-20",,"51","43","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-21",,"56","47","    1",,,,"    1",,"    1","    1",,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-22",,"57","49",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-23",,"57","45",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-24",,"69","45",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-25",,"88","50","    1",,,,,,"    1","    1",,,"    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-26",,"91","63",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-27",,"79","53",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-28",,"89","68",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-29",,"68","50",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-04-30",,"61","46","    1",,,,,,,"    1",,,"    1","    1",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-01",,"72","54","    1",,"    1",,"    1",,"    1","    1",,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-02",,"67","56","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-03",,"58","53","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-04",,"56","51","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-05",,"56","51","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-06",,"65","49","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-07",,"73","52","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-08",,"74","56",,,,,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-09",,"78","57","    1",,,,"    1",,"    1","    1",,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-10",,"70","55",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-11",,"66","51",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-12",,"68","52",,,,,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-13",,"68","51",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-14",,"66","57",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-15",,"74","58","    1","    1",,,,,"    1","    1","    1",,"    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-16",,"71","58","    1","    1","    1",,"    1",,"    1","    1","    1",,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-17",,"64","53",,,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-18",,"59","50",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-19",,"69","50",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-20",,"81","53",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-21",,"81","64",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-22",,"86","63",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-23",,"76","59",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-24",,"84","57","    1",,"    1",,,,,"    1",,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-25",,"81","64",,,,,,,"    1","    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-26",,"66","53",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-27",,"60","52","    1",,,,,,"    1","    1",,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-28",,"59","56","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-29",,"74","55","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-30",,"78","63",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-05-31",,"82","58",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-01",,"69","53",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-02",,"80","63",,,,,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-03",,"73","54",,,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-04",,"69","54","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-05",,"62","55","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-06",,"78","58",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-07",,"82","66",,,,,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-08",,"77","63",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-09",,"73","60","    1",,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-10",,"65","59","    1",,,,"    1",,,"    1",,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-11",,"63","59","    1","    1",,,"    1",,,,"    1",,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-12",,"80","62","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-13",,"71","64","    1",,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-14",,"72","61",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-15",,"71","58","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-16",,"68","56",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-17",,"69","57",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-18",,"66","62","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-19",,"79","63","    1",,,,,,,,,,"    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-20",,"72","63","    1",,,,"    1",,"    1","    1",,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-21",,"78","63","    1",,,,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-22",,"75","67",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-23",,"80","67",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-24",,"75","66","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-25",,"81","65",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-26",,"85","65","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-27",,"81","66",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-28",,"82","68",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-29",,"83","68",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-06-30",,"84","67","    1",,"    1",,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-01",,"79","67","    1",,,,,,"    1","    1",,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-02",,"77","66","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-03",,"80","68",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-04",,"81","68",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-05",,"80","64",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-06",,"85","68",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-07",,"83","62","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-08",,"77","61",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-09",,"73","62",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-10",,"75","63",,,,,,,,"    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-11",,"77","65","    1",,"    1",,"    1",,,,,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-12",,"83","66",,,"    1",,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-13",,"79","65",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-14",,"81","66",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-15",,"83","67",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-16",,"85","73",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-17",,"88","69","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-18",,"84","71","    1",,,,,,,,,,"    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-19",,"83","68",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-20",,"82","68",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-21",,"71","65","    1",,,,"    1",,,,,,"    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-22",,"82","67",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-23",,"80","64","    1",,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-24",,"80","65","    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-25",,"86","67",,,,,,,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-26",,"86","71","    1",,"    1","    1","    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-27",,"85","71","    1",,"    1",,"    1",,,"    1",,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-28",,"87","73",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-29",,"83","73","    1",,"    1",,"    1",,"    1","    1",,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-30",,"87","74",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-07-31",,"89","69","    1",,,,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-08-01",,"85","69",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-08-02",,"78","73","    1",,"    1",,"    1",,,"    1",,,"    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-08-03",,"85","72",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-08-04",,"86","72",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-08-05",,"89","74",,,,,,,"    1","    1",,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-08-06",,"79","68",,,,,"    1",,,,,,,,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-08-07",,"80","67",,,,,,,,,,,,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2009-08-08",,"78","65",,,,,"    1",,,,,,,,,"    1",,,,
